id,class,UsingIPAddress1,URLlengthRule1,TinyService,checkArrobaURL,checkRedirectURL,checkDashDomain,checkSubDomainMulSubDomain,checkHTTPSDomainURL,GoogleIndex,StatisticalReports,SSLFinal_state2,AgeSSL2,numDotsURL,NumDotSubDomain,pathLevelURL,URLlength,NumDashURL,NumDashDomain,checkTildeSymbolURL,NumUnderscoreURL,NumPercentURL,NumAmpersandURL,QueryComponents,NumHashURL,NumNumericCharsURL,NoHTTPS,DomainInSubdomains,DomainInPaths,HostnameLenth,PathLength,QueryLength,NumSensitiveWords,NumArrobaURL,KnowLTD,get_PositionTLD,BrandNameURL,numDots_URLRule4,SpecialSymbol4,URLlengthRule4,SuspiciousInURL,httpCountInURL,BrandNameDomain,NumNumericChars_Path,NumNumericChars_Domain,NumNumericChars_Subdomain,RandomDomain,RandomString,DomainLength,SubdomainLength,checkWWW,checkCOM,numInterrogation,numBar,numEqual,numArroba,checkAlexa,RawWordCount,AvaregeWordLength,LongestWordLength,ShortestWordLength,StandardDerivation,AdjacentWordCount,AverageAdjacentWordLength,SeparatedWordCount,OtherWordsCount,RandomWordCount,KeywordCount,BrandNameCount,TargetBrandNameCount,TargetKeywordCount,SimilarBrandNameCount,SimilarKeywordCount,ConsecutiveCharacterRepeat,URLofAnchorRule1,statusBarCost,SubmittingEmailTo,DisablingRightClick,ServerFormHandler,EmbeddedBrandName,URLofAnchorCat,InsecureForm,RelativeFormAction,ExtFormAction,AbnormalFormAction,FrequentDomainNameMismatch,PopUpWindow,ImagesOnlyInForm,PctExtResourceUrls,IframeOrFrame,LinksMetaScript,checkTitle,FakeLoginForm,Copied_CSS,IdentityKeywords,URLofAnchorRule4,CheckDataURI,ForeignhyperlinksRule1,FaviconD,Foreignhyperlinks,Numberofwebpages,ForeignhyperlinksRule4,Nohyperlinkfeature,Copyrightfeatures,LinksMetaScriptRule1,IFrameRedFrameBorder,IFrameExternalSRC,NumberRedirect
6504,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,2,0,0,1,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.12941176470588234,1,1,0,0,0,0,0,0.12941176470588234,1,0.3333333333333333,1,0,0,1,0,0,2,0,1.0,221,1,1,1,1,0,0,0
6505,0,0,0,0,0,0,0,0,0,0,0,1,397,2,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2,0,0,0,4,5.25,11,2,3.6996621467371855,45,5.666666666666668,3,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0.28,1,1,0,0,0,0,0,0.28,1,0.4090909090909091,1,0,1,0,0,0,2,0,0.9090909090909092,99,1,1,1,1,0,0,0
6506,0,0,0,0,0,0,0,0,0,0,0,1,750,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,1,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05172413793103448,0,0,0,0,1,0,1,0.05172413793103448,0,0.07407407407407407,1,0,0,0,0,0,0,2,0.11904761904761905,84,0,1,1,0,0,0,0
6507,0,0,0,0,0,0,0,0,0,0,0,1,710,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,2,0,0,0,3,8.0,15,3,5.0990195135927845,91,7.0,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2295081967213115,1,1,0,0,0,0,0,0.2295081967213115,1,0.6031746031746031,1,0,1,0,0,0,2,0,0.9712858926342072,801,1,1,1,1,0,1,0
6508,0,0,0,0,0,0,0,0,0,0,0,1,790,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,3,6.0,9,3,2.449489742783178,28,5.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3057050592034445,0,0,0,0,1,0,0,0.3057050592034445,1,0.2293577981651377,1,0,1,0,0,1,2,0,0.5146048109965635,1164,1,1,1,1,0,0,0
6509,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,1,3,4.333333333333333,6,2,1.699673171197595,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0.0,0,0.18181818181818185,1,0,0,0,0,0,0,0,0.13924050632911392,79,0,1,0,1,0,0,0
6510,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.42857142857142855,1,0,1,0,0,0,2,2,1.0,12,1,1,1,1,0,0,0
6511,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666668,0,0,0,0,0,0,0,0.06666666666666668,1,0.3333333333333333,1,0,0,0,0,0,2,2,0.9644128113879004,281,1,1,0,1,0,0,0
6512,0,0,0,0,0,0,0,0,0,0,0,1,744,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,1,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0,0,0,0.07142857142857142,1,0.7666666666666667,1,0,1,0,0,0,2,0,1.0,39,1,1,0,1,0,1,0
6513,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,0,0,3,7.333333333333332,13,3,4.189935029992179,66,6.333333333333332,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3696682464454976,0,0,0,0,0,0,0,0.3696682464454976,1,0.2619047619047619,1,0,0,1,1,0,2,0,0.8321678321678322,286,1,1,1,1,0,1,0
6514,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,2,0,0,1,3,11.666666666666664,26,3,10.208928554075703,300,10.666666666666666,6,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29896907216494845,0,0,1,0,1,0,0,0.29896907216494845,1,0.3818181818181817,1,1,0,0,0,0,1,0,0.35428571428571426,175,0,1,1,1,0,1,0
6515,0,0,0,0,0,0,0,0,0,0,0,1,365,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,3,4.333333333333333,6,3,1.247219128924647,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15217391304347827,1,1,0,1,1,0,0,0.15217391304347827,1,0.7010309278350515,1,0,1,0,0,0,2,2,0.9728506787330315,663,1,1,0,1,0,0,0
6516,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,3,3.6666666666666665,5,2,1.247219128924647,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1,1,1,0.1,1,0.5098039215686274,1,0,0,1,0,1,1,2,0.2611764705882353,850,0,1,0,1,0,0,0
6517,0,0,0,0,0,0,0,0,0,0,0,1,730,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,0,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01647058823529412,0,0,0,0,1,0,0,0.01647058823529412,1,0.206896551724138,1,0,0,0,0,0,0,0,0.03691275167785235,596,0,1,0,1,0,1,0
6519,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,3,3.6666666666666665,6,2,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2704626334519573,0,0,0,0,1,0,0,0.2704626334519573,1,0.5142857142857142,1,0,1,1,0,0,2,0,0.8213552361396304,487,1,1,0,1,0,1,0
6523,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,1,3,3.6666666666666665,5,2,1.247219128924647,0,0.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,1,0.6666666666666666,0,0.0,1,0,0,1,1,0,2,2,1.0,4,1,1,1,0,0,0,0
6524,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,2,0,0,1,3,9.666666666666666,20,3,7.4087035902976215,171,8.666666666666666,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,1,0,1,0.08333333333333333,0,0.04,1,0,0,0,0,0,0,0,0.07142857142857142,28,0,1,1,0,0,0,0
6525,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,3,4.333333333333333,6,2,1.699673171197595,0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01801801801801801,0,0,0,0,1,0,0,0.01801801801801801,1,0.15625,1,0,0,0,0,0,2,2,0.9597315436241608,596,1,1,0,0,0,1,0
6526,0,0,0,0,0,0,0,0,0,0,0,1,730,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2,0,0,0,3,6.333333333333332,11,3,3.39934634239519,45,5.666666666666668,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014319809069212413,1,1,0,0,1,0,0,0.014319809069212413,0,0.0,1,1,0,0,0,0,2,2,0.5361216730038023,526,1,1,1,0,0,0,0
6528,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206896551724138,1,1,0,0,1,0,0,0.0206896551724138,1,0.0547945205479452,1,0,1,0,0,0,0,0,0.08292682926829269,205,0,1,1,0,0,1,0
6529,0,0,0,0,0,0,0,0,0,0,0,1,759,1,0,1,14,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,3,3.6666666666666665,6,2,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05913978494623656,0,0,0,0,1,0,1,0.05913978494623656,1,0.56,1,0,0,0,0,0,1,0,0.29098360655737704,244,0,1,1,1,0,1,0
6530,0,0,0,0,0,0,0,0,0,0,0,1,730,1,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,3,6.0,9,3,2.449489742783178,28,5.0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1851851851851852,0,0,1,0,0,0,0,0.1851851851851852,1,0.544,1,1,1,0,0,0,2,0,0.9829545454545454,176,1,1,1,1,0,0,0
6532,0,0,0,0,0,0,0,0,0,0,0,1,396,1,0,1,15,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,5,0,0,0,0,2,0,0,1,3,4.0,5,2,1.4142135623730951,0,0.0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0196078431372549,0,0,0,0,0,1,1,0.0196078431372549,1,0.5454545454545454,1,0,0,0,0,0,2,0,1.0,171,1,1,1,1,0,1,0
6533,0,0,0,0,0,0,0,0,0,0,0,1,731,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,2,0,0,1,3,8.666666666666666,17,3,6.0184900284225975,120,7.666666666666668,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13157894736842105,0,0,0,0,0,0,1,0.13157894736842105,1,0.5,1,0,0,0,0,0,2,0,0.96,100,1,1,0,1,0,1,0
6534,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,3,5.333333333333333,7,3,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07633587786259542,0,0,0,0,1,0,0,0.07633587786259542,1,0.29914529914529914,1,0,1,0,0,0,1,0,0.2786259541984733,262,0,1,0,1,0,1,0
6535,0,0,0,0,0,0,0,0,0,0,0,1,365,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,1,3,5.0,7,3,1.6329931618554518,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,0,0,0,0,1,0,1,0.3333333333333333,0,0.12121212121212124,1,0,0,0,0,0,2,0,0.75,24,1,1,0,0,0,0,0
6536,0,0,0,0,0,0,0,0,0,0,0,1,3650,1,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,3,3.6666666666666665,6,2,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09230769230769233,1,1,0,0,1,0,0,0.09230769230769233,0,0.2923076923076923,1,0,0,0,0,0,2,0,0.9788359788359788,189,1,1,0,1,0,0,0
6537,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,2,0,0,0,3,5.0,7,3,1.6329931618554518,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1274131274131274,1,0,0,0,1,1,0,0.1274131274131274,0,0.2352941176470588,1,0,0,1,0,0,2,0,0.8933333333333333,600,1,1,1,1,0,0,0
6538,0,0,0,0,0,0,0,0,0,0,0,1,9999,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,2,0,0,1,3,7.333333333333332,14,2,4.988876515698588,78,6.666666666666668,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,0,0,0,0,1,0,1,0.0392156862745098,1,0.3023255813953488,1,0,0,0,0,1,1,0,0.4539007092198582,141,0,1,1,1,0,1,0
6539,0,0,0,0,0,0,0,0,0,0,0,1,731,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,3,4.666666666666667,6,3,1.247219128924647,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1097560975609756,0,0,0,0,0,0,1,0.1097560975609756,1,0.5294117647058824,1,0,1,0,0,0,2,0,0.9642857142857144,112,1,1,1,1,0,1,0
6540,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,2,0,0,1,3,5.333333333333333,8,3,2.0548046676563256,0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0.04690117252931323,1,1,0,0,1,1,0,0.04690117252931323,0,0.21875,1,0,0,1,0,0,2,0,0.974921630094044,638,1,1,0,1,0,0,0
6541,0,0,0,0,0,0,0,0,0,0,0,1,813,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,3,5.0,6,3,1.4142135623730951,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987012987012988,1,1,0,0,1,0,0,0.012987012987012988,1,0.4057971014492754,1,0,0,0,0,1,2,0,0.8880597014925373,402,1,1,0,1,0,0,0
6543,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,4,3.25,5,2,1.0897247358851685,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05882352941176471,0,0,0,0,1,0,1,0.05882352941176471,1,0.6,1,0,1,0,0,0,2,0,0.714902807775378,463,1,1,1,1,0,1,0
6544,0,0,0,0,0,0,0,0,0,0,0,1,1095,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,1,3,4.0,5,2,1.4142135623730951,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0.07352941176470587,1,1,0,0,1,1,0,0.07352941176470587,1,0.75,1,0,0,1,0,0,1,2,0.4083333333333333,120,0,1,1,1,0,1,0
6545,0,0,0,0,0,0,0,0,0,0,0,1,824,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,1,3,4.666666666666667,5,4,0.4714045207910317,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10638297872340426,1,0,0,0,1,1,1,0.10638297872340426,1,0.16901408450704225,1,0,0,0,0,0,1,0,0.4,110,0,1,1,0,0,1,0
6548,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,2,0,0,0,3,5.0,8,2,2.449489742783178,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03951367781155015,0,0,0,0,1,0,0,0.03951367781155015,1,0.16129032258064516,1,0,1,1,0,1,0,0,0.06254392129304287,1423,0,1,0,0,0,1,0
6549,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,1,21,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,0,0,3,6.0,9,3,2.449489742783178,28,5.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04063205417607224,1,1,0,0,1,0,0,0.04063205417607224,1,0.3620689655172414,1,1,1,0,0,1,0,0,0.1322463768115942,552,0,1,1,1,0,1,0
6550,0,0,0,1,0,0,0,0,0,0,0,1,365,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,1,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32653061224489793,0,0,0,0,0,0,1,0.32653061224489793,0,0.2222222222222222,1,0,0,1,0,0,2,0,0.9814814814814816,54,1,1,1,1,0,0,0
6552,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03783783783783784,0,0,1,0,1,0,0,0.03783783783783784,1,0.3414634146341464,1,1,1,0,0,1,1,0,0.24,300,0,1,1,1,0,0,0
6554,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,2,0,0,0,3,8.0,15,3,5.0990195135927845,91,7.0,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12244897959183673,0,0,0,0,1,0,0,0.12244897959183673,1,0.6833333333333333,1,0,1,0,0,0,1,2,0.3785425101214575,494,0,1,1,1,0,1,0
6555,0,0,0,0,0,0,1,0,0,0,0,1,804,1,0,1,25,1,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,2,0,0,0,3,7.333333333333332,13,3,4.189935029992179,66,6.333333333333332,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08064516129032258,0,0,0,0,0,0,0,0.08064516129032258,0,0.7619047619047619,1,0,0,0,0,0,2,2,0.9901960784313726,102,1,1,1,1,0,0,0
6556,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,3,4.333333333333333,6,2,1.699673171197595,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10941475826972012,0,0,0,0,1,1,0,0.10941475826972012,1,0.15714285714285714,1,0,0,0,0,0,1,2,0.21505376344086025,465,0,1,1,0,0,0,0
6557,0,0,0,0,0,0,0,0,0,0,0,1,294,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,5.666666666666668,8,3,2.0548046676563256,21,4.666666666666667,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2636363636363636,1,1,0,0,1,0,0,0.2636363636363636,1,0.5689655172413793,1,0,1,0,0,0,2,1,0.5160142348754448,281,1,1,1,1,0,1,0
6559,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,1,30,1,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,18,0,0,0,0,2,0,0,1,3,9.0,18,3,6.4807406984078595,136,8.0,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448275862068965,1,1,0,0,1,0,0,0.03448275862068965,1,0.4642857142857143,1,0,0,0,0,0,2,0,0.9583333333333334,240,1,1,1,1,0,1,0
6561,0,0,0,0,0,0,0,0,0,0,0,1,1095,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0,3,5.0,7,3,1.6329931618554518,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03448275862068965,0,0,0,0,1,0,1,0.03448275862068965,0,0.043478260869565216,1,0,0,0,0,0,0,0,0.16312056737588654,141,0,1,1,0,0,0,0
6562,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,2,0,0,1,3,9.0,19,3,7.118052168020874,153,8.333333333333334,4,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10606060606060606,1,0,1,0,1,0,0,0.10606060606060606,1,0.275,1,1,0,0,0,0,1,2,0.2377049180327869,122,0,1,1,1,0,1,0
6564,0,0,0,0,0,0,0,0,0,0,0,1,190,1,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,2,0,0,0,3,6.666666666666668,12,2,4.109609335312651,55,6.0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1828793774319066,1,1,0,0,1,0,0,0.1828793774319066,1,0.456140350877193,1,0,0,0,0,0,2,0,0.8909657320872274,321,1,1,1,1,0,1,0
6567,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,2,0,0,1,3,6.333333333333332,10,3,2.8674417556808764,36,5.333333333333333,3,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.012072434607645876,1,1,0,0,0,0,0,0.012072434607645876,1,0.3157894736842105,1,0,0,1,0,0,2,0,0.8248407643312102,628,1,1,0,1,0,0,0
6568,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,1,3,4.333333333333333,6,3,1.247219128924647,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28800000000000003,1,1,0,0,1,1,0,0.28800000000000003,1,0.2297297297297297,1,0,1,0,0,0,1,0,0.4351851851851852,216,0,1,1,1,0,1,0
6569,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,1,21,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,2,0,0,1,3,6.0,9,3,2.449489742783178,21,4.666666666666667,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,0,0,1,0,1,0.5714285714285714,1,0.27586206896551724,1,0,1,0,1,0,2,2,0.5476190476190477,42,1,1,1,1,0,1,0
